,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,new_tests_reg
561,2021-08-04,4019084.0,39357.0,92194.0,409.0,68852.0,101268.52688459457
562,2021-08-05,4057758.0,38674.0,92628.0,434.0,68852.0,101389.64949849398
563,2021-08-06,4092671.0,34913.0,93086.0,458.0,68852.0,101509.91365602483
564,2021-08-07,4119110.0,26439.0,93473.0,387.0,93846.0,101629.32111181376
565,2021-08-08,4158729.0,39619.0,94015.0,542.0,99847.0,101747.87341639643
566,2021-08-09,4199537.0,40808.0,94603.0,588.0,99847.0,101865.57191101146
567,2021-08-10,4238676.0,39139.0,95111.0,508.0,99847.0,101982.41772242785
568,2021-08-11,4281217.0,42541.0,95647.0,536.0,99847.0,102098.41175779478
569,2021-08-12,4320266.0,39049.0,96215.0,568.0,99847.0,102213.55469951183
570,2021-08-13,4359385.0,39119.0,96742.0,527.0,94633.0,102327.84700017014
571,2021-08-14,4389085.0,29700.0,97208.0,466.0,93631.0,102441.28887747192
572,2021-08-15,4425821.0,36736.0,97828.0,620.0,104419.0,102553.88030923122
573,2021-08-16,4467015.0,41194.0,98483.0,655.0,104419.0,102665.62102838104
574,2021-08-17,4517243.0,50228.0,99108.0,625.0,104419.0,102776.51051805598
575,2021-08-18,4556417.0,39174.0,99691.0,583.0,104419.0,102886.54800666925
576,2021-08-19,4587683.0,31266.0,100255.0,564.0,94557.0,102995.73246308473
577,2021-08-20,4616516.0,28833.0,100810.0,555.0,86429.0,103104.06259180476
578,2021-08-21,4640695.0,24179.0,101354.0,544.0,118638.0,103211.53682820928
579,2021-08-22,4677114.0,36419.0,102038.0,684.0,118638.0,103318.15333385636
580,2021-08-23,4715771.0,38657.0,102648.0,610.0,118638.0,103423.90999183022
581,2021-08-24,4756394.0,40623.0,103357.0,709.0,118638.0,103528.80440216475
582,2021-08-25,4796377.0,39983.0,104022.0,665.0,119642.0,103632.83387727999
583,2021-08-26,4833135.0,36758.0,104716.0,694.0,116841.0,103735.99543752392
584,2021-08-27,4869414.0,36279.0,105287.0,571.0,108091.0,103838.28580676076
585,2021-08-28,4895448.0,26034.0,105901.0,614.0,113604.0,103939.7014080329
586,2021-08-29,4926964.0,31516.0,106482.0,581.0,113604.0,104040.23835925722
587,2021-08-30,4960744.0,33780.0,107151.0,669.0,113604.0,104139.89246905745
588,2021-08-31,4992063.0,31319.0,107794.0,643.0,113604.0,104238.65923259371
589,2021-09-01,5025233.0,33170.0,108393.0,599.0,113604.0,104336.53382754103
590,2021-09-02,5055512.0,30279.0,108988.0,595.0,113279.0,104433.5111100847
591,2021-09-03,5083133.0,27621.0,109549.0,561.0,108339.0,104529.58561102078
592,2021-09-04,5103537.0,20404.0,110064.0,515.0,107665.0,104624.75153197591
593,2021-09-05,5129407.0,25870.0,110674.0,610.0,116750.0,104719.00274164752
594,2021-09-06,5156986.0,27579.0,111257.0,583.0,116542.0,104812.33277217728
595,2021-09-07,5184124.0,27138.0,111892.0,635.0,109016.0,104904.73481559717
596,2021-09-08,5210978.0,26854.0,112430.0,538.0,113682.0,104996.20172040314
597,2021-09-09,5237799.0,26821.0,112935.0,505.0,112549.0,105086.72598816418
598,2021-09-10,5258913.0,21114.0,113380.0,445.0,113267.0,105176.2997703027
599,2021-09-11,5275567.0,16654.0,113824.0,444.0,109413.0,105264.9148649253
600,2021-09-12,5295786.0,20219.0,114311.0,487.0,109413.0,105352.56271377263
601,2021-09-13,5318327.0,22541.0,114759.0,448.0,109413.0,105439.23439930343
602,2021-09-14,5340656.0,22329.0,115167.0,408.0,108312.0,105524.92064187267
603,2021-09-15,5360387.0,19731.0,115619.0,452.0,112096.0,105609.61179698036
604,2021-09-16,5378408.0,18021.0,116072.0,453.0,115179.0,105693.29785274492
605,2021-09-17,5396013.0,17605.0,116436.0,364.0,109422.0,105775.96842735504
606,2021-09-18,5408860.0,12847.0,116791.0,355.0,110765.0,105857.61276680474
607,2021-09-19,5424835.0,15975.0,117182.0,391.0,114031.0,105938.2197426228
608,2021-09-20,5442232.0,17397.0,117526.0,344.0,106795.0,106017.77784979493
609,2021-09-21,5459796.0,17564.0,117905.0,379.0,109119.0,106096.27520479598
610,2021-09-22,5477229.0,17433.0,118191.0,286.0,108213.0,106173.69954379798
611,2021-09-23,5493591.0,16362.0,118508.0,317.0,106327.0,106250.03822097146
612,2021-09-24,5508885.0,15294.0,118792.0,284.0,107749.0,106325.27820693758
613,2021-09-25,5519728.0,10843.0,119082.0,290.0,111829.0,106399.40608740282
614,2021-09-26,5533520.0,13792.0,119360.0,278.0,111829.0,106472.40806189981
615,2021-09-27,5547990.0,14470.0,119649.0,289.0,111829.0,106544.26994267535
616,2021-09-28,5559691.0,11701.0,119888.0,239.0,107917.0,106614.97715383452
617,2021-09-29,5572962.0,13271.0,120160.0,272.0,110390.0,106684.51473046337
618,2021-09-30,5587040.0,14078.0,120428.0,268.0,109306.0,106752.86731809434
619,2021-10-01,5601565.0,14525.0,120663.0,235.0,104369.0,106820.0191722313
620,2021-10-02,5611700.0,10135.0,120880.0,217.0,104369.0,106885.95415807945
621,2021-10-03,5624128.0,12428.0,121109.0,229.0,104369.0,106950.65575043914
622,2021-10-04,5638735.0,14607.0,121347.0,238.0,104369.0,107014.10703378786
623,2021-10-05,5651961.0,13226.0,121563.0,216.0,104369.0,107076.29070254472
624,2021-10-06,5662458.0,10497.0,121779.0,216.0,106347.0,107137.18906147276
625,2021-10-07,5674083.0,11625.0,122012.0,233.0,101892.0,107196.78402635512
626,2021-10-08,5683980.0,9897.0,122197.0,185.0,101892.0,107255.05712478292
627,2021-10-09,5691634.0,7654.0,122370.0,173.0,101892.0,107311.98949717228
628,2021-10-10,5702890.0,11256.0,122592.0,222.0,101892.0,107367.56189797689
629,2021-10-11,5716394.0,13504.0,122868.0,276.0,104213.0,107421.7546971297
630,2021-10-12,5729785.0,13391.0,123081.0,213.0,103217.0,107474.5478816094
631,2021-10-13,5742083.0,12298.0,123275.0,194.0,109513.0,107525.92105734219
632,2021-10-14,5754047.0,11964.0,123498.0,223.0,110914.0,107575.85345117805
633,2021-10-15,5765904.0,11857.0,123695.0,197.0,108693.0,107624.3239131948
634,2021-10-16,5773419.0,7515.0,123876.0,181.0,108693.0,107671.3109191848
635,2021-10-17,5784815.0,11396.0,124075.0,199.0,108693.0,107716.79257334453
636,2021-10-18,5796659.0,11844.0,124256.0,181.0,108693.0,107760.7466112381
637,2021-10-19,5809967.0,13308.0,124423.0,167.0,108693.0,107803.1504029451
638,2021-10-20,5821737.0,11770.0,124585.0,162.0,108693.0,107843.98095650841
639,2021-10-21,5833525.0,11788.0,124763.0,178.0,109854.0,107883.2149215663
640,2021-10-22,5844589.0,11064.0,124928.0,165.0,102957.0,107920.82859324907
641,2021-10-23,5851670.0,7081.0,125052.0,124.0,102957.0,107956.79791635145
642,2021-10-24,5860844.0,9174.0,125223.0,171.0,102957.0,107991.09848972467
643,2021-10-25,5868360.0,7516.0,125363.0,140.0,102957.0,108023.70557093491
644,2021-10-26,5877456.0,9096.0,125519.0,156.0,102957.0,108054.59408121054
645,2021-10-27,5888100.0,10644.0,125716.0,197.0,109236.0,108083.73861063142
646,2021-10-28,5899509.0,11409.0,125875.0,159.0,108276.0,108111.11342357715
647,2021-10-29,5909402.0,9893.0,125998.0,123.0,110956.0,108136.69246449006
648,2021-10-30,5916211.0,6809.0,126126.0,128.0,112062.0,108160.44936389347
649,2021-10-31,5924638.0,8427.0,126303.0,177.0,112062.0,108182.35744470415
650,2021-11-01,5934495.0,9857.0,126456.0,153.0,112062.0,108202.38972882983
651,2021-11-02,5944599.0,10104.0,126616.0,160.0,112062.0,108220.51894402188
652,2021-11-03,5954962.0,10363.0,126763.0,147.0,112062.0,108236.71753113774
653,2021-11-04,5964824.0,9862.0,126921.0,158.0,112062.0,108250.95765159336
654,2021-11-05,5973457.0,8633.0,127053.0,132.0,110436.0,108263.2111951342
655,2021-11-06,5980260.0,6803.0,127173.0,120.0,109836.0,108273.44978799728
656,2021-11-07,5987814.0,7554.0,127299.0,126.0,111036.0,108281.64480134156
657,2021-11-08,5996155.0,8341.0,127439.0,140.0,113591.0,108287.76735994463
658,2021-11-09,6004460.0,8305.0,127551.0,112.0,110302.0,108291.78835135941
659,2021-11-10,6012408.0,7948.0,127686.0,135.0,109318.0,108293.67843522002
660,2021-11-11,6019947.0,7539.0,127809.0,123.0,108341.0,108293.4080531044
661,2021-11-12,6027269.0,7322.0,127918.0,109.0,108341.0,108290.94743853119
662,2021-11-13,6031575.0,4306.0,128042.0,124.0,108341.0,108286.26662741658
663,2021-11-14,6037718.0,6143.0,128167.0,125.0,108341.0,108279.33546889258
664,2021-11-15,6045212.0,7494.0,128272.0,105.0,108341.0,108270.12363637668
665,2021-11-16,6051642.0,6430.0,128406.0,134.0,108341.0,108258.60063913521
666,2021-11-17,6057893.0,6251.0,128531.0,125.0,215102.0,108244.7358341111
667,2021-11-18,6063775.0,5882.0,128634.0,103.0,215102.0,108228.4984381633
668,2021-11-19,6069559.0,5784.0,128734.0,100.0,215102.0,108209.85754068439
669,2021-11-20,6073098.0,3539.0,128852.0,118.0,111047.0,108188.78211660181
670,2021-11-21,6077438.0,4340.0,128956.0,104.0,111047.0,108165.24103972373
671,2021-11-22,6082865.0,5427.0,129053.0,97.0,111047.0,108139.20309655053
672,2021-11-23,6088009.0,5144.0,129177.0,124.0,111047.0,108110.63700041232
673,2021-11-24,6092822.0,4813.0,129280.0,103.0,111047.0,108079.5114060348
674,2021-11-25,6097672.0,4850.0,129376.0,96.0,111296.0,108045.79492456523
675,2021-11-26,6102056.0,4384.0,129462.0,86.0,112299.0,108009.45613885728
676,2021-11-27,6105101.0,3045.0,129549.0,87.0,107694.0,107970.4636194246
677,2021-11-28,6108882.0,3781.0,129629.0,80.0,109371.0,107928.78594051172
678,2021-11-29,6113192.0,4310.0,129711.0,82.0,109371.0,107884.39169690815
679,2021-11-30,6117445.0,4253.0,129830.0,119.0,109371.0,107837.24952090775
680,2021-12-01,6121757.0,4312.0,129912.0,82.0,109211.0,107787.32809993495
681,2021-12-02,6125596.0,3839.0,129988.0,76.0,110473.0,107734.5961944746
682,2021-12-03,6129199.0,3603.0,130066.0,78.0,109726.0,107679.02265654375
683,2021-12-04,6131356.0,2157.0,130124.0,58.0,106392.0,107620.57644854729
684,2021-12-05,6134465.0,3109.0,130200.0,76.0,106392.0,107559.22666264196
685,2021-12-06,6137821.0,3356.0,130277.0,77.0,106392.0,107494.94254058097
686,2021-12-07,6141335.0,3514.0,130356.0,79.0,108269.0,107427.69349393119
687,2021-12-08,6144644.0,3309.0,130446.0,90.0,109235.0,107357.4491249757
688,2021-12-09,6147872.0,3228.0,130524.0,78.0,105396.0,107284.17924785485
689,2021-12-10,6150843.0,2971.0,130603.0,79.0,105396.0,107207.85391039272
690,2021-12-11,6152524.0,1681.0,130661.0,58.0,105396.0,107128.44341630359
691,2021-12-12,6154813.0,2289.0,130722.0,61.0,101296.0,107045.91834800188
692,2021-12-13,6157519.0,2706.0,130764.0,42.0,101296.0,106960.24958978464
693,2021-12-14,6160303.0,2784.0,130831.0,67.0,101296.0,106871.40835172181
694,2021-12-15,6162954.0,2651.0,130883.0,52.0,101296.0,106779.36619387065
695,2021-12-16,6165454.0,2500.0,130946.0,63.0,101296.0,106684.09505114575
696,2021-12-17,6167650.0,2196.0,130992.0,46.0,106219.0,106585.56725867336
697,2021-12-18,6169011.0,1361.0,131033.0,41.0,101273.0,106483.75557774176
698,2021-12-19,6170979.0,1968.0,131083.0,50.0,102976.0,106378.63322215398
699,2021-12-20,6173369.0,2390.0,131124.0,41.0,106305.0,106270.17388538887
700,2021-12-21,6175782.0,2413.0,131167.0,43.0,101346.0,106158.35176802297
701,2021-12-22,6177885.0,2103.0,131211.0,44.0,100382.0,106043.1416059496
702,2021-12-23,6179817.0,1932.0,131262.0,51.0,101297.0,105924.51869904865
703,2021-12-24,6181784.0,1967.0,131306.0,44.0,102916.0,105802.45894051586
704,2021-12-25,6182905.0,1121.0,131348.0,42.0,101463.0,105676.9388466688
705,2021-12-26,6184762.0,1857.0,131400.0,52.0,101463.0,105547.93558749427
706,2021-12-27,6186729.0,1967.0,131434.0,34.0,101463.0,105415.42701759805
707,2021-12-28,6188857.0,2128.0,131474.0,40.0,100137.0,105279.39170801883
708,2021-12-29,6190762.0,1905.0,131527.0,53.0,98364.0,105139.80897834768
709,2021-12-30,6192698.0,1936.0,131572.0,45.0,96258.0,104996.65892977138
710,2021-12-31,6194401.0,1703.0,131606.0,34.0,95169.0,104849.92247848828
711,2022-01-01,6195403.0,1002.0,131639.0,33.0,96025.0,104699.58138993625
712,2022-01-02,6196913.0,1510.0,131680.0,41.0,101312.0,104545.61831357946
713,2022-01-03,6198590.0,1677.0,131702.0,22.0,101368.0,104388.01681825389
714,2022-01-04,6200296.0,1706.0,131736.0,34.0,100613.0,104226.7614284331
715,2022-01-05,6201467.0,1171.0,131778.0,42.0,102041.0,104061.83766084407
716,2022-01-06,6203046.0,1579.0,131802.0,24.0,93061.0,103893.23206193616
717,2022-01-07,6204224.0,1178.0,131821.0,19.0,84032.0,103720.93224596103
718,2022-01-08,6204925.0,701.0,131847.0,26.0,84032.0,103544.92693383862
719,2022-01-09,6206405.0,1480.0,131878.0,31.0,84032.0,103365.20599244405
720,2022-01-10,6208337.0,1932.0,131915.0,37.0,81265.0,103181.76047496368
721,2022-01-11,6210298.0,1961.0,131940.0,25.0,80163.0,102994.58266163488
722,2022-01-12,6212387.0,2089.0,131972.0,32.0,81639.0,102803.66610133891
723,2022-01-13,6214781.0,2394.0,132002.0,30.0,81267.0,102609.00565393512
724,2022-01-14,6217320.0,2539.0,132026.0,24.0,81267.0,102410.59753320609
725,2022-01-15,6218741.0,1421.0,132044.0,18.0,81267.0,102208.43935069685
726,2022-01-16,6221033.0,2292.0,132075.0,31.0,83492.0,102002.53016015013
727,2022-01-17,6224196.0,3163.0,132095.0,20.0,89216.0,101792.87050269787
728,2022-01-18,6227849.0,3653.0,132113.0,18.0,90234.0,101579.46245292817
729,2022-01-19,6231909.0,4060.0,132132.0,19.0,91257.0,101362.30966560413
730,2022-01-20,6236567.0,4658.0,132152.0,20.0,88216.0,101141.41742318739
731,2022-01-21,6241843.0,5276.0,132172.0,20.0,88216.0,100916.79268412535
732,2022-01-22,6245346.0,3503.0,132202.0,30.0,88216.0,100688.44413192813
733,2022-01-23,6250490.0,5144.0,132230.0,28.0,95127.0,100456.38222504278
734,2022-01-24,6258181.0,7691.0,132251.0,21.0,95127.0,100220.61924764757
735,2022-01-25,6267559.0,9378.0,132274.0,23.0,95127.0,99981.16936087851
736,2022-01-26,6279410.0,11851.0,132303.0,29.0,95127.0,99738.04865543787
737,2022-01-27,6293695.0,14285.0,132333.0,30.0,95127.0,99491.27520445232
738,2022-01-28,6310452.0,16757.0,132356.0,23.0,95127.0,99240.86911762004
739,2022-01-29,6322183.0,11731.0,132380.0,24.0,95127.0,98986.85259589796
740,2022-01-30,6344179.0,21996.0,132424.0,44.0,95127.0,98729.24998720606
741,2022-01-31,6373174.0,28995.0,132454.0,30.0,95127.0,98468.08784289156
742,2022-02-01,6408244.0,35070.0,132504.0,50.0,97163.0,98203.39497517292
743,2022-02-02,6446404.0,38160.0,132563.0,59.0,102306.0,97935.20251523201
744,2022-02-03,6483799.0,37395.0,132624.0,61.0,106310.0,97663.54397250582
745,2022-02-04,6520707.0,36908.0,132681.0,57.0,79345.0,97388.4552945817
746,2022-02-05,6543837.0,23130.0,132745.0,64.0,79345.0,97109.97492813935
747,2022-02-06,6579266.0,35429.0,132830.0,85.0,79345.0,96828.1438808242
748,2022-02-07,6619085.0,39819.0,132934.0,104.0,79345.0,96543.00578386952
749,2022-02-08,6657842.0,38757.0,133048.0,114.0,79345.0,96254.60695579519
750,2022-02-09,6696927.0,39085.0,133164.0,116.0,79345.0,95962.99646699299
751,2022-02-10,6730608.0,33681.0,133294.0,130.0,79345.0,95668.22620537748
752,2022-02-11,6761855.0,31247.0,133437.0,143.0,79345.0,95370.3509425359
753,2022-02-12,6780453.0,18598.0,133570.0,133.0,79345.0,95069.42840153594
754,2022-02-13,6806265.0,25812.0,133718.0,148.0,79345.0,94765.51932498683
755,2022-02-14,6835221.0,28956.0,133886.0,168.0,79345.0,94458.68754474689
756,2022-02-15,6860255.0,25034.0,134053.0,167.0,79345.0,94149.00005197396
757,2022-02-16,6876565.0,16310.0,134238.0,185.0,79345.0,93836.52706859131
758,2022-02-17,6894110.0,17545.0,134420.0,182.0,79345.0,93521.34211968501
759,2022-02-18,6913427.0,19317.0,134607.0,187.0,79345.0,93203.52210681756
760,2022-02-19,6925485.0,12058.0,134798.0,191.0,79345.0,92883.14738240709
761,2022-02-20,6942452.0,16967.0,135040.0,242.0,79345.0,92560.3018251123
762,2022-02-21,6961562.0,19110.0,135276.0,236.0,79345.0,92235.07291628291
763,2022-02-22,6983635.0,22073.0,135499.0,223.0,79345.0,91907.5518175127
764,2022-02-23,6998975.0,15340.0,135726.0,227.0,81264.0,91577.83344909419
765,2022-02-24,7011932.0,12957.0,135952.0,226.0,73162.0,91246.01656968762
766,2022-02-25,7023904.0,11972.0,136166.0,214.0,73162.0,90912.20385695864
767,2022-02-26,7030943.0,7039.0,136390.0,224.0,73162.0,90576.50198940803
768,2022-02-27,7040467.0,9524.0,136631.0,241.0,81246.0,90239.02172919978
769,2022-02-28,7051429.0,10962.0,136838.0,207.0,83246.0,89899.87800608446
770,2022-03-01,7060741.0,9312.0,137064.0,226.0,83461.0,89559.19000256677
771,2022-03-02,7066975.0,6234.0,137267.0,203.0,80246.0,89217.08124001195
772,2022-03-03,7073747.0,6772.0,137439.0,172.0,78234.0,88873.67966601123
773,2022-03-04,7080217.0,6470.0,137593.0,154.0,79216.0,88529.11774286498
774,2022-03-05,7084306.0,4089.0,137747.0,154.0,79216.0,88183.53253718336
775,2022-03-06,7089892.0,5586.0,137948.0,201.0,79216.0,87837.06581065674
776,2022-03-07,7096318.0,6426.0,138116.0,168.0,81526.0,87489.8641120108
777,2022-03-08,7102159.0,5841.0,138260.0,144.0,76234.0,87142.07887013127
778,2022-03-09,7107167.0,5008.0,138433.0,173.0,76234.0,86793.86648839583
779,2022-03-10,7113591.0,6424.0,138572.0,139.0,76234.0,86445.38844010104
780,2022-03-11,7117544.0,3953.0,138711.0,139.0,76234.0,86096.81136540939
781,2022-03-12,7119763.0,2219.0,138831.0,120.0,76234.0,85748.30716898908
782,2022-03-13,7123093.0,3330.0,138949.0,118.0,76234.0,85400.05311939736
783,2022-03-14,7126906.0,3813.0,139063.0,114.0,76234.0,85052.23194948454
784,2022-03-15,7130129.0,3223.0,139180.0,117.0,76234.0,84705.03195796777
785,2022-03-16,7133139.0,3010.0,139289.0,109.0,76234.0,84358.64711234589
786,2022-03-17,7135719.0,2580.0,139387.0,98.0,76234.0,84013.2771532001
787,2022-03-18,7137894.0,2175.0,139478.0,91.0,76234.0,83669.12769960483
788,2022-03-19,7139217.0,1323.0,139550.0,72.0,76234.0,83326.4103557529
789,2022-03-20,7141033.0,1816.0,139610.0,60.0,76234.0,82985.34281939139
790,2022-03-21,7142287.0,1254.0,139662.0,52.0,76234.0,82646.14899068196
791,2022-03-22,7143409.0,1122.0,139735.0,73.0,76234.0,82309.05908343066
792,2022-03-23,7144532.0,1123.0,139802.0,67.0,76234.0,81974.30973656346
793,2022-03-24,7145877.0,1345.0,139865.0,63.0,76234.0,81642.14412809779
794,2022-03-25,7147407.0,1530.0,139917.0,52.0,76234.0,81312.81208931525
795,2022-03-26,7148789.0,1382.0,139971.0,54.0,76234.0,80986.5702212738
796,2022-03-27,7151088.0,2299.0,140021.0,50.0,76234.0,80663.68201190104
797,2022-03-28,7154003.0,2915.0,140063.0,42.0,76234.0,80344.41795518865
798,2022-03-29,7156746.0,2743.0,140109.0,46.0,76234.0,80029.05567132552
799,2022-03-30,7159733.0,2987.0,140158.0,49.0,76234.0,79717.88002814968
800,2022-03-31,7162220.0,2487.0,140204.0,46.0,76234.0,79411.1832645299
801,2022-04-01,7164484.0,2264.0,140240.0,36.0,76234.0,79109.26511470099
802,2022-04-02,7166371.0,1887.0,140277.0,37.0,76234.0,78812.43293418606
803,2022-04-03,7167646.0,1275.0,140315.0,38.0,76234.0,78521.00182738026
804,2022-04-04,7171165.0,3519.0,140368.0,53.0,76234.0,78235.29477619995
805,2022-04-05,7175780.0,4615.0,140407.0,39.0,76234.0,77955.64277042319
806,2022-04-06,7180008.0,4228.0,140451.0,44.0,76234.0,77682.38493972887
807,2022-04-07,7183808.0,3800.0,140492.0,41.0,76234.0,77415.86868685354
808,2022-04-08,7186992.0,3184.0,140528.0,36.0,76234.0,77156.44982233514
809,2022-04-09,7188749.0,1757.0,140577.0,49.0,76234.0,76904.49270110448
810,2022-04-10,7191643.0,2894.0,140616.0,39.0,76234.0,76660.3703602167
811,2022-04-11,7194768.0,3125.0,140650.0,34.0,76234.0,76424.46465808024
812,2022-04-12,7197505.0,2737.0,140678.0,28.0,76234.0,76197.1664158689
813,2022-04-13,7199861.0,2356.0,140711.0,33.0,76234.0,75978.87555980553
814,2022-04-14,7202055.0,2194.0,140744.0,33.0,76234.0,75770.00126520415
815,2022-04-15,7204049.0,1994.0,140777.0,33.0,76234.0,75570.96210238208
816,2022-04-16,7205064.0,1015.0,140800.0,23.0,76234.0,75382.18618373443
817,2022-04-17,7206959.0,1895.0,140829.0,29.0,76234.0,75204.11131298413
818,2022-04-18,7208968.0,2009.0,140854.0,25.0,76234.0,75037.18513542284
