,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,new_tests_reg
29,2020-02-19,2.0,2.0,2.0,2.0,10418.0,14567.66080452683
30,2020-02-20,5.0,3.0,2.0,0.0,10418.0,14567.660804616975
31,2020-02-21,18.0,13.0,4.0,2.0,10418.0,14567.660807357675
32,2020-02-22,28.0,10.0,5.0,1.0,10418.0,14567.660825868858
33,2020-02-23,43.0,15.0,8.0,3.0,10418.0,14567.660893916172
34,2020-02-24,61.0,18.0,12.0,4.0,10418.0,14567.661075759826
35,2020-02-25,95.0,34.0,16.0,4.0,10418.0,14567.661475681187
36,2020-02-26,139.0,44.0,19.0,3.0,10418.0,14567.662247191893
37,2020-02-27,245.0,106.0,26.0,7.0,10418.0,14567.663601930097
38,2020-02-28,388.0,143.0,34.0,8.0,10418.0,14567.665818248472
39,2020-02-29,593.0,205.0,43.0,9.0,10418.0,14567.669249498567
40,2020-03-01,978.0,385.0,54.0,11.0,10418.0,14567.67433201606
41,2020-03-02,1501.0,523.0,66.0,12.0,10418.0,14567.681592811405
42,2020-03-03,2336.0,835.0,77.0,11.0,10418.0,14567.691656970386
43,2020-03-04,2922.0,586.0,92.0,15.0,10418.0,14567.705254769002
44,2020-03-05,3513.0,591.0,107.0,15.0,10418.0,14567.72322850708
45,2020-03-06,4747.0,1234.0,124.0,17.0,10418.0,14567.746539065025
46,2020-03-07,5823.0,1076.0,145.0,21.0,10418.0,14567.776272188024
47,2020-03-08,6566.0,743.0,194.0,49.0,10418.0,14567.81364450201
48,2020-03-09,7161.0,595.0,237.0,43.0,10418.0,14567.860009265676
49,2020-03-10,8042.0,881.0,291.0,54.0,10418.0,14567.916861862766
50,2020-03-11,9000.0,958.0,354.0,63.0,10418.0,14567.985845038847
51,2020-03-12,10075.0,1075.0,429.0,75.0,10418.0,14568.06875388673
52,2020-03-13,11364.0,1289.0,514.0,85.0,10418.0,14568.167540584695
53,2020-03-14,12729.0,1365.0,611.0,97.0,10418.0,14568.284318891605
54,2020-03-15,13938.0,1209.0,724.0,113.0,10418.0,14568.421368402987
55,2020-03-16,14991.0,1053.0,853.0,129.0,10418.0,14568.581138572112
56,2020-03-17,16169.0,1178.0,988.0,135.0,10418.0,14568.766252500087
57,2020-03-18,17361.0,1192.0,1135.0,147.0,10418.0,14568.979510498924
58,2020-03-19,18407.0,1046.0,1284.0,149.0,10418.0,14569.22389343152
59,2020-03-20,19644.0,1237.0,1433.0,149.0,10418.0,14569.50256583246
60,2020-03-21,20610.0,966.0,1556.0,123.0,10418.0,14569.818878813507
61,2020-03-22,21638.0,1028.0,1685.0,129.0,10418.0,14570.176372757634
62,2020-03-23,23049.0,1411.0,1812.0,127.0,10418.0,14570.578779805377
63,2020-03-24,24811.0,1762.0,1934.0,122.0,10418.0,14571.03002613731
64,2020-03-25,27017.0,2206.0,2077.0,143.0,10418.0,14571.534234056377
65,2020-03-26,29406.0,2389.0,2234.0,157.0,10418.0,14572.09572387377
66,2020-03-27,32332.0,2926.0,2378.0,144.0,10418.0,14572.71901560208
67,2020-03-28,35408.0,3076.0,2517.0,139.0,10418.0,14573.408830459295
68,2020-03-29,38309.0,2901.0,2640.0,123.0,10418.0,14574.170092187334
69,2020-03-30,41495.0,3186.0,2757.0,117.0,10418.0,14575.007928188643
70,2020-03-31,44605.0,3110.0,2898.0,141.0,10418.0,14575.927670484425
71,2020-04-01,47593.0,2988.0,3036.0,138.0,10418.0,14576.934856498041
72,2020-04-02,50468.0,2875.0,3160.0,124.0,10418.0,14578.035229667026
73,2020-04-03,53183.0,2715.0,3294.0,134.0,10418.0,14579.234739887213
74,2020-04-04,55743.0,2560.0,3452.0,158.0,10418.0,14580.539543792385
75,2020-04-05,58226.0,2483.0,3603.0,151.0,10418.0,14581.95600487283
76,2020-04-06,60500.0,2274.0,3739.0,136.0,10418.0,14583.490693436177
77,2020-04-07,62589.0,2089.0,3872.0,133.0,10418.0,14585.150386413845
78,2020-04-08,64586.0,1997.0,3993.0,121.0,10418.0,14586.94206701641
79,2020-04-09,66220.0,1634.0,4110.0,117.0,10418.0,14588.872924241141
80,2020-04-10,68192.0,1972.0,4232.0,122.0,11175.0,14590.950352234968
81,2020-04-11,70029.0,1837.0,4357.0,125.0,9135.0,14593.181949516087
82,2020-04-12,71686.0,1657.0,4474.0,117.0,11685.0,14595.575518057367
83,2020-04-13,73303.0,1617.0,4585.0,111.0,11845.0,14598.139062234732
84,2020-04-14,74877.0,1574.0,4683.0,98.0,11845.0,14600.880787643619
85,2020-04-15,76389.0,1512.0,4777.0,94.0,11845.0,14603.809099786604
86,2020-04-16,77995.0,1606.0,4869.0,92.0,11136.0,14606.932602635277
87,2020-04-17,79494.0,1499.0,4958.0,89.0,9539.0,14610.260097069357
88,2020-04-18,80868.0,1374.0,5031.0,73.0,10258.0,14613.800579196086
89,2020-04-19,82211.0,1343.0,5118.0,87.0,11525.0,14617.563238552852
90,2020-04-20,83505.0,1294.0,5209.0,91.0,11350.0,14621.557456195987
91,2020-04-21,84802.0,1297.0,5297.0,88.0,12711.0,14625.792802678661
92,2020-04-22,85996.0,1194.0,5391.0,94.0,10420.0,14630.279035920737
93,2020-04-23,87026.0,1030.0,5481.0,90.0,10420.0,14635.026098973458
94,2020-04-24,88194.0,1168.0,5574.0,93.0,10420.0,14640.04411768179
95,2020-04-25,89328.0,1134.0,5650.0,76.0,10148.0,14645.343398247207
96,2020-04-26,90481.0,1153.0,5710.0,60.0,11238.0,14650.934424693709
97,2020-04-27,91472.0,991.0,5806.0,96.0,11016.0,14656.827856239765
98,2020-04-28,92584.0,1112.0,5877.0,71.0,9909.0,14663.034524578963
99,2020-04-29,93657.0,1073.0,5957.0,80.0,9909.0,14669.565431071986
100,2020-04-30,94640.0,983.0,6028.0,71.0,9909.0,14676.4317438526
101,2020-05-01,95646.0,1006.0,6091.0,63.0,11728.0,14683.644794850274
102,2020-05-02,96448.0,802.0,6156.0,65.0,9518.0,14691.21607673204
103,2020-05-03,97424.0,976.0,6203.0,47.0,11732.0,14699.157239766135
104,2020-05-04,98647.0,1223.0,6277.0,74.0,12015.0,14707.480088610011
105,2020-05-05,99970.0,1323.0,6340.0,63.0,11255.0,14716.19657902519
106,2020-05-06,101650.0,1680.0,6418.0,78.0,11732.0,14725.318814521474
107,2020-05-07,103135.0,1485.0,6486.0,68.0,13517.0,14734.859042932949
108,2020-05-08,104691.0,1556.0,6541.0,55.0,14107.0,14744.829652928267
109,2020-05-09,106220.0,1529.0,6589.0,48.0,14057.0,14755.243170457528
110,2020-05-10,107603.0,1383.0,6640.0,51.0,14057.0,14766.112255138232
111,2020-05-11,109286.0,1683.0,6685.0,45.0,14057.0,14777.449696582577
112,2020-05-12,110767.0,1481.0,6733.0,48.0,14057.0,14789.268410668483
113,2020-05-13,112725.0,1958.0,6783.0,50.0,14057.0,14801.581435756607
114,2020-05-14,114533.0,1808.0,6854.0,71.0,14238.0,14814.401928855643
115,2020-05-15,116635.0,2102.0,6902.0,48.0,14832.0,14827.743161738124
116,2020-05-16,118392.0,1757.0,6937.0,35.0,14075.0,14841.618517008987
117,2020-05-17,120198.0,1806.0,6988.0,51.0,14256.0,14856.041484129048
118,2020-05-18,122492.0,2294.0,7057.0,69.0,14705.0,14871.025655395586
119,2020-05-19,124603.0,2111.0,7119.0,62.0,14536.0,14886.58472188217
120,2020-05-20,126949.0,2346.0,7183.0,64.0,15037.0,14902.732469339826
121,2020-05-21,129341.0,2392.0,7249.0,66.0,14832.0,14919.482774061658
122,2020-05-22,131652.0,2311.0,7300.0,51.0,17868.0,14936.849598712977
123,2020-05-23,133521.0,1869.0,7359.0,59.0,17373.0,14954.84698812896
124,2020-05-24,135701.0,2180.0,7417.0,58.0,19233.0,14973.489065081874
125,2020-05-25,137724.0,2023.0,7451.0,34.0,18398.0,14992.790026019846
126,2020-05-26,139511.0,1787.0,7508.0,57.0,18173.0,15012.764136779122
127,2020-05-27,141591.0,2080.0,7564.0,56.0,19456.0,15033.42572827179
128,2020-05-28,143849.0,2258.0,7627.0,63.0,19427.0,15054.78919215083
129,2020-05-29,146668.0,2819.0,7677.0,50.0,19427.0,15076.868976454421
130,2020-05-30,148950.0,2282.0,7734.0,57.0,19427.0,15099.67958123134
131,2020-05-31,151466.0,2516.0,7797.0,63.0,19896.0,15123.235554149296
132,2020-06-01,154445.0,2979.0,7878.0,81.0,19971.0,15147.551486088027
133,2020-06-02,157562.0,3117.0,7942.0,64.0,20071.0,15172.642006718917
134,2020-06-03,160696.0,3134.0,8012.0,70.0,21073.0,15198.521780072942
135,2020-06-04,164270.0,3574.0,8071.0,59.0,22353.0,15225.205500098622
136,2020-06-05,167156.0,2886.0,8134.0,63.0,20927.0,15252.707886211765
137,2020-06-06,169425.0,2269.0,8209.0,75.0,19837.0,15281.043678838643
138,2020-06-07,171789.0,2364.0,8281.0,72.0,24731.0,15310.227634954284
139,2020-06-08,173832.0,2043.0,8351.0,70.0,22431.0,15340.274523617536
140,2020-06-09,175927.0,2095.0,8425.0,74.0,22431.0,15371.199121504502
141,2020-06-10,177938.0,2011.0,8506.0,81.0,22431.0,15403.016208441963
142,2020-06-11,180156.0,2218.0,8584.0,78.0,22453.0,15435.740562942341
143,2020-06-12,182525.0,2369.0,8659.0,75.0,22453.0,15469.386957741783
144,2020-06-13,184955.0,2430.0,8730.0,71.0,22453.0,15503.970155342851
145,2020-06-14,187427.0,2472.0,8837.0,107.0,24674.0,15539.504903563367
146,2020-06-15,189876.0,2449.0,8950.0,113.0,25120.0,15576.005931092861
147,2020-06-16,192439.0,2563.0,9065.0,115.0,24415.0,15613.487943058091
148,2020-06-17,195051.0,2612.0,9185.0,120.0,26311.0,15651.965616599082
149,2020-06-18,197647.0,2596.0,9272.0,87.0,24679.0,15691.453596457066
150,2020-06-19,200262.0,2615.0,9392.0,120.0,26119.0,15731.966490575767
151,2020-06-20,202584.0,2322.0,9507.0,115.0,24957.0,15773.518865717328
152,2020-06-21,204952.0,2368.0,9623.0,116.0,26732.0,15816.125243094284
153,2020-06-22,207525.0,2573.0,9742.0,119.0,27013.0,15859.800094018892
154,2020-06-23,209970.0,2445.0,9863.0,121.0,25911.0,15904.557835571093
155,2020-06-24,212501.0,2531.0,9996.0,133.0,27194.0,15950.412826286414
156,2020-06-25,215096.0,2595.0,10130.0,134.0,27912.0,15997.379361865063
157,2020-06-26,217724.0,2628.0,10239.0,109.0,27435.0,16045.471670903444
158,2020-06-27,220180.0,2456.0,10364.0,125.0,25670.0,16094.7039106493
159,2020-06-28,222669.0,2489.0,10508.0,144.0,27327.0,16145.090162781722
160,2020-06-29,225205.0,2536.0,10670.0,162.0,28209.0,16196.64442921713
161,2020-06-30,227662.0,2457.0,10817.0,147.0,24562.0,16249.380627942419
162,2020-07-01,230211.0,2549.0,10958.0,141.0,24562.0,16303.312588876399
163,2020-07-02,232863.0,2652.0,11106.0,148.0,24562.0,16358.454049760625
164,2020-07-03,235429.0,2566.0,11260.0,154.0,24562.0,16414.818652080696
165,2020-07-04,237878.0,2449.0,11408.0,148.0,24562.0,16472.419937019127
166,2020-07-05,240438.0,2560.0,11571.0,163.0,25207.0,16531.271341440788
167,2020-07-06,243051.0,2613.0,11731.0,160.0,25276.0,16591.38619391199
168,2020-07-07,245688.0,2637.0,11931.0,200.0,26790.0,16652.777710754162
169,2020-07-08,248379.0,2691.0,12084.0,153.0,25598.0,16715.458992133197
170,2020-07-09,250458.0,2079.0,12305.0,221.0,25412.0,16779.44301818529
171,2020-07-10,252720.0,2262.0,12447.0,142.0,24698.0,16844.742645180395
172,2020-07-11,255117.0,2397.0,12635.0,188.0,24613.0,16911.370601724026
173,2020-07-12,257303.0,2186.0,12829.0,194.0,25093.0,16979.33948499849
174,2020-07-13,259652.0,2349.0,13032.0,203.0,25760.0,17048.66175704432
175,2020-07-14,262173.0,2521.0,13211.0,179.0,25112.0,17119.349741082784
176,2020-07-15,264561.0,2388.0,13410.0,199.0,24970.0,17191.415617880415
177,2020-07-16,267061.0,2500.0,13608.0,198.0,25742.0,17264.87142215622
178,2020-07-17,269440.0,2379.0,13791.0,183.0,25194.0,17339.729039032547
179,2020-07-18,271606.0,2166.0,13979.0,188.0,24533.0,17416.000200530278
180,2020-07-19,273788.0,2182.0,14188.0,209.0,25481.0,17493.696482109182
181,2020-07-20,276202.0,2414.0,14405.0,217.0,26218.0,17572.829299254146
182,2020-07-21,278827.0,2625.0,14634.0,229.0,26741.0,17653.409904108015
183,2020-07-22,281413.0,2586.0,14853.0,219.0,26319.0,17735.449382151794
184,2020-07-23,284034.0,2621.0,15074.0,221.0,25846.0,17818.958648932843
185,2020-07-24,286523.0,2489.0,15289.0,215.0,24261.0,17903.948446841812
186,2020-07-25,288839.0,2316.0,15484.0,195.0,25740.0,17990.429341938885
187,2020-07-26,291172.0,2333.0,15700.0,216.0,25740.0,18078.411720830078
188,2020-07-27,293606.0,2434.0,15912.0,212.0,25740.0,18167.905787594103
189,2020-07-28,296273.0,2667.0,16147.0,235.0,25740.0,18258.9215607605
190,2020-07-29,298909.0,2636.0,16343.0,196.0,25740.0,18351.468870339548
191,2020-07-30,301530.0,2621.0,16569.0,226.0,25644.0,18445.55735490456
192,2020-07-31,304204.0,2674.0,16766.0,197.0,25644.0,18541.196458727085
193,2020-08-01,306752.0,2548.0,16982.0,216.0,25644.0,18638.3954289656
194,2020-08-02,309437.0,2685.0,17190.0,208.0,25865.0,18737.16331290814
195,2020-08-03,312035.0,2598.0,17405.0,215.0,26240.0,18837.508955269397
196,2020-08-04,314786.0,2751.0,17617.0,212.0,25716.0,18939.440995542795
197,2020-08-05,317483.0,2697.0,17802.0,185.0,26709.0,19042.967865407933
198,2020-08-06,320117.0,2634.0,17976.0,174.0,24390.0,19148.097786193917
199,2020-08-07,322567.0,2450.0,18132.0,156.0,24390.0,19254.83876639895
200,2020-08-08,324692.0,2125.0,18264.0,132.0,24390.0,19363.198599266638
201,2020-08-09,326712.0,2020.0,18427.0,163.0,24533.0,19473.18486041939
202,2020-08-10,328844.0,2132.0,18616.0,189.0,25319.0,19584.804905549256
203,2020-08-11,331189.0,2345.0,18800.0,184.0,24697.0,19698.065868166632
204,2020-08-12,333699.0,2510.0,18988.0,188.0,26711.0,19812.974657407154
205,2020-08-13,336324.0,2625.0,19162.0,174.0,23764.0,19929.537955897023
206,2020-08-14,338825.0,2501.0,19331.0,169.0,23764.0,20047.762217677286
207,2020-08-15,341070.0,2245.0,19492.0,161.0,23764.0,20167.653666187085
208,2020-08-16,343203.0,2133.0,19639.0,147.0,25573.0,20289.218292306454
209,2020-08-17,345450.0,2247.0,19804.0,165.0,26113.0,20412.461852458677
210,2020-08-18,347835.0,2385.0,19972.0,168.0,26111.0,20537.389866772606
211,2020-08-19,350279.0,2444.0,20125.0,153.0,25791.0,20664.007617305168
212,2020-08-20,352558.0,2279.0,20264.0,139.0,23901.0,20792.320146324186
213,2020-08-21,354764.0,2206.0,20376.0,112.0,25401.0,20922.33225465181
214,2020-08-22,356792.0,2028.0,20502.0,126.0,25401.0,21054.048500068737
215,2020-08-23,358905.0,2113.0,20643.0,141.0,25401.0,21187.47319577934
216,2020-08-24,361150.0,2245.0,20776.0,133.0,25711.0,21322.61040893791
217,2020-08-25,363363.0,2213.0,20901.0,125.0,25891.0,21459.463959236167
218,2020-08-26,365606.0,2243.0,21020.0,119.0,25493.0,21598.03741755211
219,2020-08-27,367796.0,2190.0,21137.0,117.0,24976.0,21738.33410466041
220,2020-08-28,369911.0,2115.0,21249.0,112.0,23112.0,21880.35709000434
221,2020-08-29,371816.0,1905.0,21359.0,110.0,23841.0,22024.10919052943
222,2020-08-30,373570.0,1754.0,21462.0,103.0,23841.0,22169.59296957885
223,2020-08-31,375212.0,1642.0,21571.0,109.0,23841.0,22316.810735850653
224,2020-09-01,376894.0,1682.0,21672.0,101.0,25012.0,22465.764542416746
225,2020-09-02,378752.0,1858.0,21797.0,125.0,25839.0,22616.45618580391
226,2020-09-03,380746.0,1994.0,21926.0,129.0,25422.0,22768.887205136612
227,2020-09-04,382772.0,2026.0,22044.0,118.0,25591.0,22923.058881341763
228,2020-09-05,384666.0,1894.0,22154.0,110.0,25591.0,23078.972236415342
229,2020-09-06,386658.0,1992.0,22293.0,139.0,25591.0,23236.62803275091
230,2020-09-07,388810.0,2152.0,22410.0,117.0,25591.0,23396.026772529938
231,2020-09-08,391112.0,2302.0,22542.0,132.0,25591.0,23557.168697173987
232,2020-09-09,393425.0,2313.0,22669.0,127.0,26097.0,23720.05378685845
233,2020-09-10,395488.0,2063.0,22798.0,129.0,24936.0,23884.681760088082
234,2020-09-11,397801.0,2313.0,22913.0,115.0,24936.0,24051.052073334045
235,2020-09-12,399940.0,2139.0,23029.0,116.0,24936.0,24219.163920732295
236,2020-09-13,402029.0,2089.0,23157.0,128.0,26691.0,24389.016233843493
237,2020-09-14,404648.0,2619.0,23313.0,156.0,27283.0,24560.607681473906
238,2020-09-15,407353.0,2705.0,23453.0,140.0,27319.0,24733.936669557574
239,2020-09-16,410334.0,2981.0,23632.0,179.0,27319.0,24909.001341099185
240,2020-09-17,413149.0,2815.0,23808.0,176.0,27319.0,25085.799576177895
241,2020-09-18,416198.0,3049.0,23952.0,144.0,27319.0,25264.32899201158
242,2020-09-19,419043.0,2845.0,24118.0,166.0,27319.0,25444.586943081504
243,2020-09-20,422140.0,3097.0,24301.0,183.0,27319.0,25626.570521317186
244,2020-09-21,425481.0,3341.0,24478.0,177.0,27319.0,25810.276556341236
245,2020-09-22,429193.0,3712.0,24656.0,178.0,27319.0,25995.701615773905
246,2020-09-23,432798.0,3605.0,24840.0,184.0,27711.0,26182.84200559716
247,2020-09-24,436319.0,3521.0,25015.0,175.0,26937.0,26371.69377057802
248,2020-09-25,439882.0,3563.0,25222.0,207.0,26937.0,26562.252694750936
249,2020-09-26,443086.0,3204.0,25394.0,172.0,26937.0,26754.514301958778
250,2020-09-27,446448.0,3362.0,25589.0,195.0,26937.0,26948.473856452456
251,2020-09-28,449960.0,3512.0,25779.0,190.0,26937.0,27144.12636354855
252,2020-09-29,453637.0,3677.0,25986.0,207.0,26937.0,27341.46657034489
253,2020-09-30,457219.0,3582.0,26169.0,183.0,28101.0,27540.48896649364
254,2020-10-01,461044.0,3825.0,26380.0,211.0,92186.0,27741.187785031623
255,2020-10-02,464596.0,3552.0,26567.0,187.0,92186.0,27943.557003267546
256,2020-10-03,468119.0,3523.0,26746.0,179.0,92186.0,28147.590343725657
257,2020-10-04,471772.0,3653.0,26957.0,211.0,92186.0,28353.281275145928
258,2020-10-05,475674.0,3902.0,27192.0,235.0,92186.0,28560.623013539596
259,2020-10-06,479825.0,4151.0,27419.0,227.0,92186.0,28769.60852330047
260,2020-10-07,483844.0,4019.0,27658.0,239.0,92186.0,28980.230518371318
261,2020-10-08,488236.0,4392.0,27888.0,230.0,28317.0,29192.481463464672
262,2020-10-09,492378.0,4142.0,28098.0,210.0,28317.0,29406.353575338242
263,2020-10-10,496253.0,3875.0,28293.0,195.0,28317.0,29621.838824123803
264,2020-10-11,500075.0,3822.0,28544.0,251.0,28317.0,29838.928934710006
265,2020-10-12,504281.0,4206.0,28816.0,272.0,28317.0,30057.615388177634
266,2020-10-13,508389.0,4108.0,29070.0,254.0,28791.0,30277.889423287867
267,2020-10-14,513219.0,4830.0,29349.0,279.0,29101.0,30499.742038022352
268,2020-10-15,517835.0,4616.0,29605.0,256.0,28056.0,30723.163991175174
269,2020-10-16,522387.0,4552.0,29870.0,265.0,29301.0,30948.145803995845
270,2020-10-17,526490.0,4103.0,30123.0,253.0,29301.0,31174.67776188296
271,2020-10-18,530380.0,3890.0,30375.0,252.0,29301.0,31402.74991612826
272,2020-10-19,534631.0,4251.0,30712.0,337.0,29301.0,31632.35208571016
273,2020-10-20,539670.0,5039.0,31034.0,322.0,29788.0,31863.473859136797
274,2020-10-21,545286.0,5616.0,31346.0,312.0,29311.0,32096.104596337544
275,2020-10-22,550757.0,5471.0,31650.0,304.0,29312.0,32330.233430602755
276,2020-10-23,556891.0,6134.0,31985.0,335.0,29861.0,32565.84927057138
277,2020-10-24,562705.0,5814.0,32320.0,335.0,67172.0,32802.94080226533
278,2020-10-25,568896.0,6191.0,32616.0,296.0,67172.0,33041.496491170794
279,2020-10-26,574856.0,5960.0,32953.0,337.0,67172.0,33281.504584365364
280,2020-10-27,581824.0,6968.0,33299.0,346.0,67172.0,33522.953112690695
281,2020-10-28,588648.0,6824.0,33714.0,415.0,34912.0,33765.829892970185
282,2020-10-29,596941.0,8293.0,34113.0,399.0,71613.0,34010.122530270695
283,2020-10-30,604952.0,8011.0,34478.0,365.0,71613.0,34255.81842020844
284,2020-10-31,612772.0,7820.0,34864.0,386.0,71613.0,34502.9047512976
285,2020-11-01,620491.0,7719.0,35298.0,434.0,36321.0,34751.368507341904
286,2020-11-02,628780.0,8289.0,35738.0,440.0,71612.0,35001.196469867755
287,2020-11-03,637712.0,8932.0,36160.0,422.0,71612.0,35252.37522059936
288,2020-11-04,646164.0,8452.0,36579.0,419.0,71612.0,35504.89114397383
289,2020-11-05,654936.0,8772.0,36985.0,406.0,37718.0,35758.73042969684
290,2020-11-06,663800.0,8864.0,37409.0,424.0,38891.0,36013.87907533797
291,2020-11-07,673250.0,9450.0,37832.0,423.0,38891.0,36270.322888964285
292,2020-11-08,682486.0,9236.0,38291.0,459.0,38891.0,36528.04749181295
293,2020-11-09,692949.0,10463.0,38749.0,458.0,38921.0,36787.03832100036
294,2020-11-10,703288.0,10339.0,39202.0,453.0,39027.0,37047.28063226948
295,2020-11-11,715068.0,11780.0,39664.0,462.0,40897.0,37308.75950277233
296,2020-11-12,726585.0,11517.0,40121.0,457.0,40897.0,37571.459833888686
297,2020-11-13,738322.0,11737.0,40582.0,461.0,40897.0,37835.366354079146
298,2020-11-14,749525.0,11203.0,41034.0,452.0,40897.0,38100.46362177358
